	NDD	OmicsLayer	Gene	MeanRegDir	count
553	AD	DEG	ANKHD1	0.0	2.0
554	AD	DEG	ANKIB1	0.7142857142857143	7.0
555	AD	DEG	ANKLE1	0.5	4.0
556	AD	DEG	ANKLE2	-0.3333333333333333	6.0
557	AD	DEG	ANKMY1	0.3333333333333333	3.0
558	AD	DEG	ANKMY2	-0.5555555555555556	9.0
559	AD	DEG	ANKRA2	-0.2	5.0
560	AD	DEG	ANKRD1	1.0	2.0
561	AD	DEG	ANKRD10	0.2	5.0
562	AD	DEG	ANKRD11	0.6923076923076923	13.0
563	AD	DEG	ANKRD12	-0.1428571428571428	7.0
564	AD	DEG	ANKRD13A	1.0	5.0
565	AD	DEG	ANKRD13C	1.0	3.0
566	AD	DEG	ANKRD13D	0.8333333333333334	12.0
567	AD	DEG	ANKRD16	-0.7142857142857143	7.0
568	AD	DEG	ANKRD17	0.2	5.0
569	AD	DEG	ANKRD18A	0.0	2.0
570	AD	DEG	ANKRD18B	0.6	5.0
571	AD	DEG	ANKRD2	-0.3333333333333333	3.0
572	AD	DEG	ANKRD23	1.0	5.0
573	AD	DEG	ANKRD24	-0.2	5.0
574	AD	DEG	ANKRD26	0.0	2.0
575	AD	DEG	ANKRD27	0.6	5.0
576	AD	DEG	ANKRD28	-0.3333333333333333	6.0
577	AD	DEG	ANKRD29	-0.3333333333333333	6.0
578	AD	DEG	ANKRD30A	0.0	2.0
579	AD	DEG	ANKRD30B	0.3333333333333333	3.0
580	AD	DEG	ANKRD30BL	-1.0	2.0
581	AD	DEG	ANKRD31	1.0	2.0
582	AD	DEG	ANKRD33B	0.0	6.0
583	AD	DEG	ANKRD34A	-0.25	8.0
584	AD	DEG	ANKRD34C	-0.6666666666666666	6.0
585	AD	DEG	ANKRD35	0.6	5.0
586	AD	DEG	ANKRD36	-1.0	3.0
587	AD	DEG	ANKRD36B	-0.2	5.0
588	AD	DEG	ANKRD36C	-1.0	3.0
589	AD	DEG	ANKRD37	0.3333333333333333	6.0
590	AD	DEG	ANKRD39	-1.0	8.0
591	AD	DEG	ANKRD40	0.4545454545454545	11.0
592	AD	DEG	ANKRD42	0.3333333333333333	3.0
593	AD	DEG	ANKRD44	1.0	6.0
594	AD	DEG	ANKRD45	-0.6	5.0
595	AD	DEG	ANKRD46	-0.5	8.0
596	AD	DEG	ANKRD49	-0.2	5.0
597	AD	DEG	ANKRD50	-1.0	6.0
598	AD	DEG	ANKRD52	0.2	5.0
599	AD	DEG	ANKRD53	1.0	4.0
600	AD	DEG	ANKRD54	-0.2	5.0
601	AD	DEG	ANKRD55	0.6	5.0
602	AD	DEG	ANKRD6	-0.6	5.0
603	AD	DEG	ANKRD60	0.3333333333333333	3.0
604	AD	DEG	ANKRD65	0.5	4.0
605	AD	DEG	ANKRD7	0.3333333333333333	3.0
606	AD	DEG	ANKRD9	0.3333333333333333	6.0
607	AD	DEG	ANKS1A	0.75	8.0
608	AD	DEG	ANKS1B	0.2	5.0
609	AD	DEG	ANKS3	0.5	4.0
610	AD	DEG	ANKS4B	1.0	3.0
611	AD	DEG	ANKS6	1.0	4.0
612	AD	DEG	ANKUB1	1.0	3.0
613	AD	DEG	ANKZF1	0.6666666666666666	6.0
614	AD	DEG	ANLN	0.6666666666666666	6.0
615	AD	DEG	ANO1	1.0	3.0
616	AD	DEG	ANO10	-0.5	4.0
617	AD	DEG	ANO2	0.0	2.0
618	AD	DEG	ANO3	-0.75	8.0
619	AD	DEG	ANO4	0.0	6.0
620	AD	DEG	ANO5	-0.2	5.0
621	AD	DEG	ANO6	0.8	10.0
622	AD	DEG	ANO7	1.0	3.0
623	AD	DEG	ANO8	0.7142857142857143	7.0
624	AD	DEG	ANOS1	0.2	5.0
625	AD	DEG	ANP32A	0.2	5.0
626	AD	DEG	ANP32B	0.8333333333333334	12.0
627	AD	DEG	ANP32E	0.0	8.0
628	AD	DEG	ANPEP	1.0	3.0
629	AD	DEG	ANTKMT	-1.0	5.0
630	AD	DEG	ANTXR1	0.25	16.0
631	AD	DEG	ANTXR2	0.3333333333333333	6.0
632	AD	DEG	ANXA1	1.0	6.0
633	AD	DEG	ANXA10	1.0	2.0
634	AD	DEG	ANXA11	0.1428571428571428	7.0
635	AD	DEG	ANXA13	1.0	2.0
636	AD	DEG	ANXA2	1.0	5.0
637	AD	DEG	ANXA2R	1.0	2.0
638	AD	DEG	ANXA3	1.0	3.0
639	AD	DEG	ANXA4	-0.4285714285714285	7.0
640	AD	DEG	ANXA5	0.3333333333333333	9.0
641	AD	DEG	ANXA6	-0.6	10.0
642	AD	DEG	ANXA7	-0.3333333333333333	9.0
643	AD	DEG	ANXA9	1.0	2.0
644	AD	DEG	AOAH	0.0	4.0
645	AD	DEG	AOC2	1.0	3.0
646	AD	DEG	AOX1	1.0	3.0
647	AD	DEG	AP1AR	-0.5	4.0
648	AD	DEG	AP1B1	0.5	4.0
649	AD	DEG	AP1G1	-1.0	4.0
650	AD	DEG	AP1G2	0.3333333333333333	3.0
651	AD	DEG	AP1M1	-0.8	10.0
652	AD	DEG	AP1S1	-0.2	5.0
653	AD	DEG	AP1S2	-0.4285714285714285	7.0
654	AD	DEG	AP1S3	1.0	2.0
655	AD	DEG	AP2A1	-0.4285714285714285	7.0
656	AD	DEG	AP2A2	-1.0	10.0
657	AD	DEG	AP2B1	0.0	6.0
658	AD	DEG	AP2M1	-1.0	7.0
659	AD	DEG	AP2S1	-0.6	10.0
660	AD	DEG	AP3B1	0.2	5.0
661	AD	DEG	AP3B2	-0.5	8.0
662	AD	DEG	AP3D1	0.5	8.0
663	AD	DEG	AP3M1	0.3333333333333333	3.0
664	AD	DEG	AP3M2	-0.6	10.0
665	AD	DEG	AP3S1	1.0	2.0
666	AD	DEG	AP3S2	-0.5	4.0
667	AD	DEG	AP4B1	-0.7142857142857143	7.0
668	AD	DEG	AP4E1	-0.5	4.0
669	AD	DEG	AP4M1	0.3333333333333333	3.0
670	AD	DEG	AP4S1	-0.75	8.0
671	AD	DEG	AP5B1	0.3333333333333333	3.0
672	AD	DEG	AP5M1	-0.5	4.0
673	AD	DEG	AP5S1	-0.3333333333333333	3.0
674	AD	DEG	AP5Z1	0.0	4.0
675	AD	DEG	APBA1	-0.5	4.0
676	AD	DEG	APBA2	-0.3333333333333333	9.0
677	AD	DEG	APBA3	0.25	8.0
678	AD	DEG	APBB1	-0.75	8.0
679	AD	DEG	APBB1IP	1.0	4.0
680	AD	DEG	APBB2	0.6	5.0
681	AD	DEG	APBB3	1.0	2.0
682	AD	DEG	APC	0.4285714285714285	7.0
683	AD	DEG	APC2	-0.5	4.0
684	AD	DEG	APCDD1	0.5	4.0
685	AD	DEG	APCDD1L	-0.3333333333333333	3.0
686	AD	DEG	APEH	-0.6	10.0
687	AD	DEG	APEX1	-0.5555555555555556	9.0
688	AD	DEG	APEX2	0.0	4.0
689	AD	DEG	APH1A	0.25	8.0
690	AD	DEG	APH1B	0.4285714285714285	7.0
691	AD	DEG	API5	-0.5	4.0
692	AD	DEG	APIP	-0.3333333333333333	3.0
693	AD	DEG	APLF	1.0	2.0
694	AD	DEG	APLN	1.0	4.0
695	AD	DEG	APLNR	1.0	7.0
696	AD	DEG	APLP1	-0.7142857142857143	7.0
697	AD	DEG	APLP2	-0.3333333333333333	6.0
698	AD	DEG	APMAP	-0.3333333333333333	6.0
699	AD	DEG	APOA1	-0.3333333333333333	3.0
700	AD	DEG	APOA5	1.0	2.0
701	AD	DEG	APOBEC1	1.0	2.0
702	AD	DEG	APOBEC2	1.0	3.0
703	AD	DEG	APOBEC3A	1.0	2.0
704	AD	DEG	APOBEC3C	1.0	2.0
705	AD	DEG	APOBEC3F	0.0	2.0
706	AD	DEG	APOBEC3G	0.2	5.0
707	AD	DEG	APOBEC4	0.6	5.0
708	AD	DEG	APOBR	1.0	2.0
709	AD	DEG	APOC1	0.0	4.0
710	AD	DEG	APOC4	1.0	2.0
711	AD	DEG	APOD	0.6	5.0
712	AD	DEG	APOE	0.1428571428571428	7.0
713	AD	DEG	APOF	0.0	2.0
714	AD	DEG	APOH	0.0	2.0
715	AD	DEG	APOL1	0.0	2.0
716	AD	DEG	APOL2	-0.2	5.0
717	AD	DEG	APOL3	1.0	4.0
718	AD	DEG	APOL5	1.0	2.0
719	AD	DEG	APOL6	1.0	4.0
720	AD	DEG	APOLD1	0.4285714285714285	7.0
721	AD	DEG	APOM	0.3333333333333333	3.0
722	AD	DEG	APOO	-0.6666666666666666	12.0
723	AD	DEG	APOOL	-0.6	5.0
724	AD	DEG	APP	-0.1111111111111111	9.0
725	AD	DEG	APPBP2	-1.0	6.0
726	AD	DEG	APPL1	-0.7142857142857143	7.0
727	AD	DEG	APPL2	0.2	5.0
728	AD	DEG	APRT	-0.2	5.0
729	AD	DEG	APTX	-0.2	5.0
730	AD	DEG	AQP1	0.75	8.0
731	AD	DEG	AQP11	-0.7142857142857143	7.0
732	AD	DEG	AQP4	1.0	7.0
733	AD	DEG	AQP6	1.0	3.0
734	AD	DEG	AQP8	-0.3333333333333333	3.0
735	AD	DEG	AQP9	0.0	2.0
736	AD	DEG	AQR	0.2	5.0
737	AD	DEG	AR	0.6666666666666666	6.0
738	AD	DEG	ARAF	1.0	6.0
739	AD	DEG	ARAP1	0.75	8.0
740	AD	DEG	ARAP2	0.5	8.0
741	AD	DEG	ARAP3	1.0	2.0
742	AD	DEG	ARC	0.1428571428571428	7.0
743	AD	DEG	ARCN1	-0.2	5.0
744	AD	DEG	AREL1	-0.4285714285714285	7.0
745	AD	DEG	ARF1	-0.3333333333333333	9.0
746	AD	DEG	ARF3	-1.0	4.0
747	AD	DEG	ARF4	0.0	4.0
748	AD	DEG	ARF5	1.0	2.0
749	AD	DEG	ARF6	1.0	2.0
750	AD	DEG	ARFGAP1	-0.2	5.0
751	AD	DEG	ARFGAP2	-0.7142857142857143	7.0
752	AD	DEG	ARFGAP3	0.3333333333333333	6.0
753	AD	DEG	ARFGEF1	-0.2	5.0
754	AD	DEG	ARFGEF2	-0.2	5.0
755	AD	DEG	ARFGEF3	-0.25	8.0
756	AD	DEG	ARFIP1	-0.5	8.0
757	AD	DEG	ARFIP2	-0.3333333333333333	3.0
758	AD	DEG	ARFRP1	0.2	5.0
759	AD	DEG	ARG2	0.6	5.0
760	AD	DEG	ARGLU1	0.4285714285714285	7.0
761	AD	DEG	ARHGAP1	0.6	5.0
762	AD	DEG	ARHGAP10	0.5	4.0
763	AD	DEG	ARHGAP12	0.2857142857142857	14.0
764	AD	DEG	ARHGAP15	1.0	5.0
765	AD	DEG	ARHGAP17	0.8181818181818182	11.0
766	AD	DEG	ARHGAP18	0.1428571428571428	7.0
767	AD	DEG	ARHGAP19	1.0	3.0
768	AD	DEG	ARHGAP20	-0.5555555555555556	9.0
769	AD	DEG	ARHGAP21	0.5555555555555556	9.0
770	AD	DEG	ARHGAP22	0.0	6.0
771	AD	DEG	ARHGAP23	0.5	4.0
772	AD	DEG	ARHGAP24	0.5	4.0
773	AD	DEG	ARHGAP25	0.0	2.0
774	AD	DEG	ARHGAP26	1.0	8.0
775	AD	DEG	ARHGAP27	1.0	5.0
776	AD	DEG	ARHGAP28	-0.3333333333333333	6.0
777	AD	DEG	ARHGAP29	0.6	5.0
778	AD	DEG	ARHGAP30	0.3333333333333333	3.0
779	AD	DEG	ARHGAP31	0.7142857142857143	7.0
780	AD	DEG	ARHGAP32	-0.5	8.0
781	AD	DEG	ARHGAP33	0.2	5.0
782	AD	DEG	ARHGAP35	0.4285714285714285	7.0
783	AD	DEG	ARHGAP36	0.0	2.0
784	AD	DEG	ARHGAP39	0.3333333333333333	3.0
785	AD	DEG	ARHGAP4	1.0	2.0
786	AD	DEG	ARHGAP42	0.7142857142857143	7.0
787	AD	DEG	ARHGAP44	-0.25	8.0
788	AD	DEG	ARHGAP5	0.2727272727272727	11.0
789	AD	DEG	ARHGAP6	-1.0	4.0
790	AD	DEG	ARHGAP9	0.6	5.0
791	AD	DEG	ARHGDIA	-0.2	10.0
792	AD	DEG	ARHGDIB	1.0	4.0
793	AD	DEG	ARHGDIG	0.0	2.0
794	AD	DEG	ARHGEF1	1.0	8.0
795	AD	DEG	ARHGEF10	1.0	9.0
796	AD	DEG	ARHGEF10L	0.75	8.0
797	AD	DEG	ARHGEF11	0.6	5.0
798	AD	DEG	ARHGEF12	0.4285714285714285	7.0
799	AD	DEG	ARHGEF15	1.0	4.0
800	AD	DEG	ARHGEF17	0.0	4.0
801	AD	DEG	ARHGEF19	0.0	2.0
802	AD	DEG	ARHGEF2	0.3333333333333333	3.0
803	AD	DEG	ARHGEF26	1.0	9.0
804	AD	DEG	ARHGEF28	-0.3333333333333333	3.0
805	AD	DEG	ARHGEF3	-0.3333333333333333	3.0
806	AD	DEG	ARHGEF37	-0.3333333333333333	6.0
807	AD	DEG	ARHGEF38	1.0	2.0
808	AD	DEG	ARHGEF39	1.0	4.0
809	AD	DEG	ARHGEF4	0.0	6.0
810	AD	DEG	ARHGEF40	1.0	9.0
811	AD	DEG	ARHGEF5	1.0	2.0
812	AD	DEG	ARHGEF6	0.75	8.0
813	AD	DEG	ARHGEF7	0.3333333333333333	9.0
814	AD	DEG	ARHGEF9	-0.3333333333333333	9.0
815	AD	DEG	ARID1A	0.1428571428571428	7.0
816	AD	DEG	ARID1B	0.4285714285714285	7.0
817	AD	DEG	ARID2	0.4	10.0
818	AD	DEG	ARID3A	0.6666666666666666	6.0
819	AD	DEG	ARID3B	0.5	4.0
820	AD	DEG	ARID4A	0.3333333333333333	3.0
821	AD	DEG	ARID4B	0.4285714285714285	7.0
822	AD	DEG	ARID5A	0.2	5.0
823	AD	DEG	ARID5B	-0.25	8.0
824	AD	DEG	ARIH1	1.0	8.0
825	AD	DEG	ARIH2	0.4285714285714285	7.0
826	AD	DEG	ARL1	-0.5	8.0
827	AD	DEG	ARL10	0.6	5.0
828	AD	DEG	ARL11	0.0	2.0
829	AD	DEG	ARL13A	1.0	2.0
830	AD	DEG	ARL13B	0.6	5.0
831	AD	DEG	ARL14EP	0.0	2.0
832	AD	DEG	ARL15	1.0	2.0
833	AD	DEG	ARL16	1.0	3.0
834	AD	DEG	ARL17A	-1.0	4.0
835	AD	DEG	ARL17B	1.0	5.0
836	AD	DEG	ARL2BP	0.0	4.0
837	AD	DEG	ARL3	-0.1428571428571428	7.0
838	AD	DEG	ARL4A	-0.3333333333333333	3.0
839	AD	DEG	ARL4C	-0.7142857142857143	7.0
840	AD	DEG	ARL4D	-0.4285714285714285	7.0
841	AD	DEG	ARL5A	1.0	2.0
842	AD	DEG	ARL5B	0.2	5.0
843	AD	DEG	ARL5C	-0.3333333333333333	3.0
844	AD	DEG	ARL6	-0.3333333333333333	6.0
845	AD	DEG	ARL6IP1	-1.0	4.0
846	AD	DEG	ARL6IP4	-1.0	2.0
847	AD	DEG	ARL6IP5	-0.3333333333333333	6.0
848	AD	DEG	ARL6IP6	1.0	6.0
849	AD	DEG	ARL8A	-0.2	5.0
850	AD	DEG	ARL8B	-0.4285714285714285	7.0
851	AD	DEG	ARL9	-0.4285714285714285	7.0
852	AD	DEG	ARMC1	0.2	5.0
853	AD	DEG	ARMC10	-1.0	3.0
854	AD	DEG	ARMC12	0.3333333333333333	3.0
855	AD	DEG	ARMC2	0.2	5.0
856	AD	DEG	ARMC3	1.0	6.0
857	AD	DEG	ARMC5	-0.5	4.0
858	AD	DEG	ARMC6	0.0	4.0
859	AD	DEG	ARMC7	1.0	3.0
860	AD	DEG	ARMC8	-0.2	5.0
861	AD	DEG	ARMC9	0.2	10.0
862	AD	DEG	ARMCX1	-1.0	5.0
863	AD	DEG	ARMCX2	-1.0	6.0
864	AD	DEG	ARMCX3	1.0	2.0
865	AD	DEG	ARMCX4	-0.8	10.0
866	AD	DEG	ARMCX5	-0.75	8.0
867	AD	DEG	ARMCX6	1.0	2.0
868	AD	DEG	ARMH1	1.0	3.0
869	AD	DEG	ARMH4	1.0	2.0
870	AD	DEG	ARMT1	-1.0	3.0
871	AD	DEG	ARNT	0.0	6.0
872	AD	DEG	ARNT2	0.5	4.0
873	AD	DEG	BMAL1	0.2	5.0
874	AD	DEG	BMAL2	0.0	6.0
875	AD	DEG	ARPC1A	1.0	2.0
876	AD	DEG	ARPC1B	0.0	2.0
877	AD	DEG	ARPC2	0.5	4.0
878	AD	DEG	ARPC3	0.6	5.0
879	AD	DEG	ARPC4	-0.6666666666666666	6.0
880	AD	DEG	ARPC5	-0.3333333333333333	3.0
881	AD	DEG	ARPC5L	-0.7142857142857143	7.0
882	AD	DEG	ARPIN	0.3333333333333333	3.0
883	AD	DEG	ARPP19	-0.5	4.0
884	AD	DEG	ARPP21	-0.7142857142857143	7.0
885	AD	DEG	ARRB1	0.3333333333333333	9.0
886	AD	DEG	ARRB2	0.2	5.0
887	AD	DEG	ARRDC1	0.3333333333333333	6.0
888	AD	DEG	ARRDC2	0.3333333333333333	6.0
889	AD	DEG	ARRDC3	-1.0	3.0
890	AD	DEG	ARRDC4	0.4285714285714285	7.0
891	AD	DEG	ARSA	0.0	2.0
892	AD	DEG	ARSB	0.2	5.0
893	AD	DEG	ARSD	1.0	4.0
894	AD	DEG	ARSF	0.0	2.0
895	AD	DEG	ARSG	1.0	3.0
896	AD	DEG	ARSI	0.5	4.0
897	AD	DEG	ARSJ	1.0	3.0
898	AD	DEG	ARSK	0.0	2.0
899	AD	DEG	ART1	1.0	2.0
900	AD	DEG	ART3	-0.2	5.0
901	AD	DEG	ART4	0.3333333333333333	3.0
902	AD	DEG	ART5	1.0	2.0
903	AD	DEG	ARTN	1.0	3.0
904	AD	DEG	ARV1	-0.6	10.0
905	AD	DEG	ARVCF	0.3333333333333333	6.0
906	AD	DEG	ARX	1.0	2.0
907	AD	DEG	AS3MT	0.0	2.0
908	AD	DEG	ASAH1	0.3333333333333333	6.0
909	AD	DEG	ASAH2B	1.0	2.0
910	AD	DEG	ASAP1	0.6666666666666666	6.0
911	AD	DEG	ASAP2	0.5	4.0
912	AD	DEG	ASAP3	0.5	4.0
913	AD	DEG	ASB1	0.3333333333333333	6.0
914	AD	DEG	ASB11	0.0	2.0
915	AD	DEG	ASB12	1.0	3.0
916	AD	DEG	ASB13	-0.2	5.0
917	AD	DEG	ASB14	1.0	4.0
918	AD	DEG	ASB16	1.0	5.0
919	AD	DEG	ASB2	-1.0	3.0
920	AD	DEG	ASB3	-0.5	4.0
921	AD	DEG	ASB4	1.0	2.0
922	AD	DEG	ASB5	-0.3333333333333333	3.0
923	AD	DEG	ASB6	-0.3333333333333333	6.0
924	AD	DEG	ASB7	-0.6	5.0
925	AD	DEG	ASB8	-0.6	5.0
926	AD	DEG	ASB9	-0.3333333333333333	3.0
927	AD	DEG	ASCC1	-0.1428571428571428	7.0
928	AD	DEG	ASCC2	0.25	8.0
929	AD	DEG	ASCC3	-0.4285714285714285	7.0
930	AD	DEG	ASCL1	1.0	9.0
931	AD	DEG	ASCL2	-1.0	4.0
932	AD	DEG	ASCL5	0.0	2.0
933	AD	DEG	ASF1A	-0.6	5.0
934	AD	DEG	ASGR1	-0.2	5.0
935	AD	DEG	ASH1L	-0.3333333333333333	3.0
936	AD	DEG	ASH2L	-0.75	8.0
937	AD	DEG	ASIC1	0.0	4.0
938	AD	DEG	ASIC2	-0.2	5.0
939	AD	DEG	ASIC3	-0.2	5.0
940	AD	DEG	ASIC4	1.0	3.0
941	AD	DEG	ASIP	1.0	2.0
942	AD	DEG	ASMT	0.0	2.0
943	AD	DEG	ASMTL	-0.5	8.0
944	AD	DEG	ASNS	0.5	4.0
945	AD	DEG	ASNSD1	0.0	4.0
946	AD	DEG	ASPA	0.0	4.0
947	AD	DEG	ASPDH	0.3333333333333333	6.0
948	AD	DEG	ASPH	0.5	8.0
949	AD	DEG	ASPHD1	-0.1111111111111111	9.0
950	AD	DEG	ASPHD2	-0.3333333333333333	6.0
951	AD	DEG	ASPN	1.0	2.0
952	AD	DEG	ASPRV1	1.0	3.0
953	AD	DEG	ASPSCR1	-0.2	5.0
954	AD	DEG	ASRGL1	0.7142857142857143	7.0
955	AD	DEG	ASS1	-0.4285714285714285	7.0
956	AD	DEG	ASTE1	0.0	2.0
957	AD	DEG	ASTN1	-0.2	5.0
958	AD	DEG	ASTN2	0.0	4.0
959	AD	DEG	ASXL1	0.0	4.0
960	AD	DEG	ASXL2	1.0	7.0
961	AD	DEG	ASXL3	-0.6	5.0
962	AD	DEG	ATAD1	-0.75	8.0
963	AD	DEG	ATAD2B	0.7142857142857143	7.0
964	AD	DEG	ATAD3A	0.0	4.0
965	AD	DEG	ATAD3B	0.0	4.0
966	AD	DEG	ATAD3C	0.3333333333333333	3.0
967	AD	DEG	ATAD5	1.0	4.0
968	AD	DEG	ATAT1	-0.2	5.0
969	AD	DEG	ATCAY	-0.5555555555555556	9.0
970	AD	DEG	ATE1	0.0	6.0
971	AD	DEG	ATF1	-0.2	5.0
972	AD	DEG	ATF2	-1.0	4.0
973	AD	DEG	ATF3	0.5	4.0
974	AD	DEG	ATF4	0.5	4.0
975	AD	DEG	ATF5	0.0	2.0
976	AD	DEG	ATF6	-0.1428571428571428	7.0
977	AD	DEG	ATF6B	0.5	4.0
978	AD	DEG	ATF7	1.0	3.0
979	AD	DEG	ATF7IP	0.6	10.0
980	AD	DEG	ATF7IP2	-0.6	5.0
981	AD	DEG	ATG10	0.5	4.0
982	AD	DEG	ATG101	0.0	6.0
983	AD	DEG	ATG12	0.6	5.0
984	AD	DEG	ATG13	-1.0	3.0
985	AD	DEG	ATG14	0.5	4.0
986	AD	DEG	ATG16L1	-0.2	5.0
987	AD	DEG	ATG16L2	1.0	3.0
988	AD	DEG	ATG2A	0.3333333333333333	6.0
989	AD	DEG	ATG2B	-0.4285714285714285	7.0
990	AD	DEG	ATG3	-0.5	4.0
991	AD	DEG	ATG4A	0.0	4.0
992	AD	DEG	ATG4B	0.6666666666666666	6.0
993	AD	DEG	ATG4C	0.0	8.0
994	AD	DEG	ATG4D	0.3333333333333333	3.0
995	AD	DEG	ATG5	-0.5555555555555556	9.0
996	AD	DEG	ATG7	-0.2	10.0
997	AD	DEG	ATG9A	-0.3333333333333333	3.0
998	AD	DEG	ATG9B	0.0	6.0
999	AD	DEG	ATIC	0.0	6.0
1000	AD	DEG	ATL1	-0.4	10.0
1001	AD	DEG	ATL2	0.3333333333333333	3.0
1002	AD	DEG	ATL3	0.5	8.0
1003	AD	DEG	ATM	0.0	6.0
1004	AD	DEG	ATMIN	0.0	6.0
1005	AD	DEG	ATN1	1.0	3.0
1006	AD	DEG	ATOH7	-1.0	7.0
1007	AD	DEG	ATOH8	0.6	5.0
1008	AD	DEG	ATOX1	-0.5555555555555556	9.0
1009	AD	DEG	ATP10A	1.0	7.0
1010	AD	DEG	ATP10B	1.0	2.0
1011	AD	DEG	ATP10D	0.4	10.0
1012	AD	DEG	ATP11A	0.6666666666666666	6.0
1013	AD	DEG	ATP11B	0.6666666666666666	6.0
1014	AD	DEG	ATP11C	0.8	10.0
1015	AD	DEG	ATP12A	1.0	2.0
1016	AD	DEG	ATP13A1	0.0	4.0
1017	AD	DEG	ATP13A2	-0.5555555555555556	9.0
1018	AD	DEG	ATP13A3	0.3333333333333333	3.0
1019	AD	DEG	ATP13A4	0.8333333333333334	12.0
1020	AD	DEG	ATP13A5	1.0	3.0
1021	AD	DEG	ATP1A1	-0.4	10.0
1022	AD	DEG	ATP1A2	0.4285714285714285	7.0
1023	AD	DEG	ATP1A3	0.3333333333333333	3.0
1024	AD	DEG	ATP1A4	1.0	2.0
1025	AD	DEG	ATP1B1	0.0	10.0
1026	AD	DEG	ATP1B2	1.0	5.0
1027	AD	DEG	ATP1B3	0.5	4.0
1028	AD	DEG	ATP23	-1.0	3.0
1029	AD	DEG	ATP2A1	0.5	4.0
1030	AD	DEG	ATP2A2	-0.4	10.0
1031	AD	DEG	ATP2A3	0.0	2.0
1032	AD	DEG	ATP2B1	-1.0	5.0
1033	AD	DEG	ATP2B2	-0.2	5.0
1034	AD	DEG	ATP2B3	-0.3333333333333333	6.0
1035	AD	DEG	ATP2B4	0.3333333333333333	6.0
1036	AD	DEG	ATP2C1	-1.0	6.0
1037	AD	DEG	ATP2C2	1.0	2.0
1038	AD	DEG	ATP4A	1.0	2.0
1039	AD	DEG	ATP5F1A	-1.0	5.0
1040	AD	DEG	ATP5F1B	-1.0	8.0
1041	AD	DEG	ATP5F1C	-1.0	7.0
1042	AD	DEG	ATP5F1D	-1.0	6.0
1043	AD	DEG	ATP5F1E	0.3333333333333333	3.0
1044	AD	DEG	ATP5IF1	-1.0	8.0
1045	AD	DEG	ATP5MC1	-1.0	9.0
1046	AD	DEG	ATP5MC2	-1.0	5.0
1047	AD	DEG	ATP5MC3	-1.0	6.0
1048	AD	DEG	ATP5ME	-1.0	3.0
1049	AD	DEG	ATP5MF	-1.0	7.0
1050	AD	DEG	ATP5MG	-1.0	3.0
1051	AD	DEG	ATP5PB	-1.0	7.0
1052	AD	DEG	ATP5PD	-1.0	4.0
1053	AD	DEG	ATP5PF	-1.0	7.0
1054	AD	DEG	ATP6AP1	-0.6	10.0
1055	AD	DEG	ATP6AP1L	1.0	5.0
1056	AD	DEG	ATP6AP2	-0.3333333333333333	6.0
1057	AD	DEG	ATP6V0A1	-0.5	8.0
1058	AD	DEG	ATP6V0A2	1.0	3.0
1059	AD	DEG	ATP6V0A4	-0.3333333333333333	3.0
1060	AD	DEG	ATP6V0B	-0.6	10.0
1061	AD	DEG	ATP6V0D1	-1.0	9.0
1062	AD	DEG	ATP6V0D2	1.0	2.0
1063	AD	DEG	ATP6V0E1	0.5	8.0
1064	AD	DEG	ATP6V0E2	-0.25	8.0
1065	AD	DEG	ATP6V1A	-0.5555555555555556	9.0
1066	AD	DEG	ATP6V1B1	1.0	4.0
1067	AD	DEG	ATP6V1B2	-0.2727272727272727	11.0
1068	AD	DEG	ATP6V1C1	-0.4545454545454545	11.0
1069	AD	DEG	ATP6V1C2	0.3333333333333333	3.0
1070	AD	DEG	ATP6V1D	-0.3333333333333333	6.0
1071	AD	DEG	ATP6V1E1	-0.6666666666666666	12.0
1072	AD	DEG	ATP6V1E2	0.5	4.0
1073	AD	DEG	ATP6V1F	-0.5	8.0
1074	AD	DEG	ATP6V1G1	0.3333333333333333	3.0
1075	AD	DEG	ATP6V1G2	-1.0	12.0
1076	AD	DEG	ATP6V1H	-0.5555555555555556	9.0
1077	AD	DEG	ATP7A	0.0	2.0
1078	AD	DEG	ATP7B	0.3333333333333333	3.0
1079	AD	DEG	ATP8A1	-0.5	4.0
1080	AD	DEG	ATP8A2	-0.4545454545454545	11.0
1081	AD	DEG	ATP8B1	1.0	7.0
1082	AD	DEG	ATP8B2	-0.3333333333333333	3.0
1083	AD	DEG	ATP8B4	0.0	2.0
1084	AD	DEG	ATP9A	-0.3333333333333333	6.0
1085	AD	DEG	ATP9B	0.4285714285714285	7.0
1086	AD	DEG	ATPAF1	-0.5555555555555556	9.0
1087	AD	DEG	ATPAF2	0.0	2.0
1088	AD	DEG	ATR	-0.3333333333333333	6.0
1089	AD	DEG	ATRAID	-0.3333333333333333	6.0
1090	AD	DEG	ATRN	-0.5555555555555556	9.0
1091	AD	DEG	ATRNL1	-0.7142857142857143	7.0
1092	AD	DEG	ATRX	-0.3333333333333333	6.0
1093	AD	DEG	ATXN1	-0.5	4.0
1094	AD	DEG	ATXN10	-0.6923076923076923	13.0
1095	AD	DEG	ATXN1L	0.5	4.0
1096	AD	DEG	ATXN2	0.0	4.0
1097	AD	DEG	ATXN2L	0.7142857142857143	7.0
1098	AD	DEG	ATXN3	-0.3333333333333333	6.0
1099	AD	DEG	ATXN7	0.6	5.0
1100	AD	DEG	ATXN7L1	-0.2	5.0
