community,pathway,hubness in community,curated category
1,GO_RETINOIC_ACID_BINDING,0.00103403,Metabolism
1,GO_DEMETHYLASE_ACTIVITY,0.00224366,Metabolism
1,GO_RACEMASE_AND_EPIMERASE_ACTIVITY,0.000157384,Signal Transduction
1,GO_CARBOXY_LYASE_ACTIVITY,0.000643452,Metabolism
1,GO_FMN_BINDING,0.001366805,Metabolism
1,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS,0.001446925,Metabolism
1,GO_PRENYLTRANSFERASE_ACTIVITY,0.000161313,Metabolism
1,GO_COA_HYDROLASE_ACTIVITY,0.000434505,Metabolism
1,GO_ARYL_SULFOTRANSFERASE_ACTIVITY,0.000139388,Signal Transduction
1,GO_HYDRO_LYASE_ACTIVITY,0.000722747,Metabolism
1,GO_THIOLESTER_HYDROLASE_ACTIVITY,0.000450187,Metabolism
1,GO_CIS_TRANS_ISOMERASE_ACTIVITY,0.000166371,Metabolism
1,GO_ALDEHYDE_DEHYDROGENASE_NAD_ACTIVITY,0.001101822,Metabolism of proteins
1,GO_FAD_BINDING,0.00260017,Metabolism
1,GO_FATTY_ACID_BINDING,0.001121012,Metabolism
1,GO_NADPH_BINDING,0.001296707,Metabolism
1,GO_GLUTATHIONE_PEROXIDASE_ACTIVITY,0.001412201,Metabolism
1,GO_PSEUDOURIDINE_SYNTHASE_ACTIVITY,1.48E-05,Metabolism
1,GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY,0.002093042,Metabolism
1,GO_L_ASCORBIC_ACID_BINDING,0.002498142,Metabolism
1,GO_MANNOSE_BINDING,9.87E-05,Metabolism
1,GO_FOLIC_ACID_BINDING,0.000240299,Metabolism
1,GO_TOXIC_SUBSTANCE_BINDING,0.000204296,REACTOME_PROGRAMMED_CELL_DEATH
1,GO_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY,0.000906465,Metabolism
1,GO_HISTONE_DEMETHYLASE_ACTIVITY,0.001308388,Metabolism
1,GO_MACROLIDE_BINDING,7.73E-06,Metabolism
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,0.000327286,Metabolism
1,GO_DIOXYGENASE_ACTIVITY,0.005890792,Metabolism
1,GO_CARBON_CARBON_LYASE_ACTIVITY,0.000905863,Metabolism
1,GO_MONOOXYGENASE_ACTIVITY,0.016273535,Immune System
1,GO_COPPER_ION_BINDING,0.001482776,Metabolism
1,GO_INTRAMOLECULAR_TRANSFERASE_ACTIVITY,8.92E-05,Metabolism
1,GO_OLIGOPEPTIDE_BINDING,0.000688263,REACTOME_DNA_REPLICATION
1,GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY,0.002461563,REACTOME_HEMOSTASIS
1,GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS,0.000892986,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR,0.000397127,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
1,GO_TRANSITION_METAL_ION_BINDING,0.0083226,Signal Transduction
1,GO_OMEGA_PEPTIDASE_ACTIVITY,0.000177651,Signal Transduction
1,GO_PALMITOYL_COA_HYDROLASE_ACTIVITY,0.000322949,Signal Transduction
1,GO_RETINAL_BINDING,0.000434162,Signal Transduction
1,GO_PROTEIN_DISULFIDE_OXIDOREDUCTASE_ACTIVITY,0.001244434,Signal Transduction
1,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_AMINO_ACYL_GROUPS,0.00014799,Signal Transduction
1,GO_FERROUS_IRON_BINDING,0.001474859,REACTOME_METABOLISM_OF_RNA
1,GO_NAD_BINDING,0.004211657,REACTOME_HEMOSTASIS
1,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS,0.000547396,Immune System
1,GO_OXYGEN_BINDING,0.004663584,Metabolism
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,0.000778976,Immune System
1,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVITY,0.000983476,REACTOME_HEMOSTASIS
1,GO_ISOPRENOID_BINDING,0.001257109,Signal Transduction
1,GO_ORGANIC_ACID_BINDING,0.004135862,Signal Transduction
1,GO_CARBON_SULFUR_LYASE_ACTIVITY,0.000299077,Signal Transduction
1,GO_GLUCURONOSYLTRANSFERASE_ACTIVITY,0.000983582,Metabolism of proteins
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN,0.001744145,Immune System
1,GO_VITAMIN_BINDING,0.004026483,REACTOME_NEURONAL_SYSTEM
1,GO_GLUTATHIONE_TRANSFERASE_ACTIVITY,0.00149106,Immune System
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR,0.001472937,REACTOME_HEMOSTASIS
1,GO_LYASE_ACTIVITY,0.001522533,Immune System
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,0.002155161,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS,0.001132081,REACTOME_METABOLISM_OF_RNA
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN,0.016663889,Metabolism
1,GO_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES,3.38E-05,Metabolism
1,GO_NADP_BINDING,0.00429782,REACTOME_CELL_CYCLE
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,0.003649871,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,0.000894281,Metabolism
1,GO_CARBONATE_DEHYDRATASE_ACTIVITY,0.000154732,Signal Transduction
1,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS,0.000341701,REACTOME_NEURONAL_SYSTEM
1,GO_COFACTOR_BINDING,0.020219021,REACTOME_PROGRAMMED_CELL_DEATH
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS,0.008716578,Metabolism
1,GO_TETRAPYRROLE_BINDING,0.013283938,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
1,GO_IRON_ION_BINDING,0.014249058,Metabolism
1,GO_STEROID_HYDROXYLASE_ACTIVITY,0.008070043,REACTOME_PROGRAMMED_CELL_DEATH
1,GO_RETINOL_BINDING,0.000503834,Signal Transduction
1,GO_RETINOL_DEHYDROGENASE_ACTIVITY,0.001821547,REACTOME_METABOLISM_OF_RNA
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS,0.003186008,Signal Transduction
1,GO_2_IRON_2_SULFUR_CLUSTER_BINDING,0.001880096,REACTOME_PROGRAMMED_CELL_DEATH
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS,0.002754489,REACTOME_AUTOPHAGY
1,GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING,0.006886786,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_C_ACYLTRANSFERASE_ACTIVITY,0.000465273,Signal Transduction
1,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY,0.000981873,REACTOME_NEURONAL_SYSTEM
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.007239818,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.015367265,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_OXIDOREDUCTASE_ACTIVITY,0.033687199,Metabolism
1,GO_MONOSACCHARIDE_BINDING,0.001630204,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_CARBON_OXYGEN_LYASE_ACTIVITY,0.00078241,Metabolism
1,GO_MONOCARBOXYLIC_ACID_BINDING,0.002348009,REACTOME_DNA_REPLICATION
1,GO_ISOMERASE_ACTIVITY,0.00082774,REACTOME_METABOLISM_OF_RNA
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.005994495,Metabolism
1,GO_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY,0.003830081,Signal Transduction
1,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES,4.09E-05,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,0.001270904,Metabolism
1,GO_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS,0.000288746,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
1,GO_ACYL_COA_DEHYDROGENASE_ACTIVITY,0.000941283,Metabolism
1,GO_COENZYME_BINDING,0.008521339,REACTOME_CELL_CYCLE
1,GO_PEPTIDYLTRANSFERASE_ACTIVITY,0.000163164,Metabolism
1,GO_SUCCINATE_DEHYDROGENASE_ACTIVITY,0.001269674,REACTOME_NEURONAL_SYSTEM
1,GO_3_KETO_STEROL_REDUCTASE_ACTIVITY,0.000388669,Signal Transduction
1,GO_PEROXISOME_TARGETING_SEQUENCE_BINDING,4.27E-05,Metabolism of proteins
1,GO_RETINAL_DEHYDROGENASE_ACTIVITY,0.00098747,Metabolism of proteins
1,GO_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY,0.000468662,Signal Transduction
1,GO_PROTEIN_GLUTAMINE_GAMMA_GLUTAMYLTRANSFERASE_ACTIVITY,1.07E-05,REACTOME_NEURONAL_SYSTEM
1,GO_3_BETA_HYDROXY_DELTA5_STEROID_DEHYDROGENASE_ACTIVITY,0.000440871,Signal Transduction
1,GO_3_HYDROXYACYL_COA_DEHYDROGENASE_ACTIVITY,0.000723995,Signal Transduction
1,GO_NADH_DEHYDROGENASE_ACTIVITY,0.014953034,Signal Transduction
1,GO_NADPH_HEMOPROTEIN_REDUCTASE_ACTIVITY,0.000925477,Signal Transduction
1,GO_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY,0.000301738,REACTOME_CELL_CYCLE
1,GO_ACYL_COA_OXIDASE_ACTIVITY,0.000599093,Signal Transduction
1,GO_ALCOHOL_DEHYDROGENASE_NAD_ACTIVITY,0.001120414,REACTOME_NEURONAL_SYSTEM
1,GO_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT,0.001045935,Metabolism of proteins
1,GO_3_CHLOROALLYL_ALDEHYDE_DEHYDROGENASE_ACTIVITY,0.000386818,Signal Transduction
1,GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,0.000669437,REACTOME_NEURONAL_SYSTEM
1,GO_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY,0.001760559,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_AMINOACYLASE_ACTIVITY,0.000121213,Metabolism of proteins
1,GO_ARYLESTERASE_ACTIVITY,6.64E-05,Signal Transduction
1,GO_CARBONYL_REDUCTASE_NADPH_ACTIVITY,0.000393872,REACTOME_AUTOPHAGY
1,GO_CYTOCHROME_B5_REDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.000668601,REACTOME_CELL_CYCLE
1,GO_ENOYL_COA_HYDRATASE_ACTIVITY,0.000262306,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
1,GO_EPOXIDE_HYDROLASE_ACTIVITY,0.000152638,REACTOME_CELL_CYCLE
1,GO_ISOCITRATE_DEHYDROGENASE_ACTIVITY,0.000652809,Metabolism
1,GO_LACTATE_DEHYDROGENASE_ACTIVITY,0.000592624,Signal Transduction
1,GO_L_LACTATE_DEHYDROGENASE_ACTIVITY,0.000410526,Metabolism of proteins
1,GO_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY,0.000709114,Metabolism of proteins
1,GO_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY,0.000598141,Signal Transduction
1,GO_PYRUVATE_DEHYDROGENASE_ACTIVITY,0.0006948,REACTOME_HEMOSTASIS
1,GO_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY,0.000607633,Metabolism of proteins
1,GO_OXYGEN_CARRIER_ACTIVITY,0.001151055,Metabolism of proteins
1,GO_VITAMIN_D_BINDING,7.89E-05,Metabolism
1,GO_11_CIS_RETINAL_BINDING,0.000144461,Metabolism of proteins
1,GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY,0.002266854,REACTOME_MUSCLE_CONTRACTION
1,GO_PRIMARY_AMINE_OXIDASE_ACTIVITY,0.000502161,Metabolism
1,GO_S_METHYLTRANSFERASE_ACTIVITY,0.000117337,Signal Transduction
1,GO_FERRIC_IRON_BINDING,0.000569195,Signal Transduction
1,GO_THIOREDOXIN_PEROXIDASE_ACTIVITY,0.000296316,REACTOME_AUTOPHAGY
1,GO_SELENIUM_BINDING,0.000228755,Signal Transduction
1,GO_PALMITOYL_PROTEIN_HYDROLASE_ACTIVITY,2.20E-05,REACTOME_METABOLISM_OF_RNA
1,GO_ELECTRON_TRANSFER_ACTIVITY,0.014767731,REACTOME_METABOLISM_OF_RNA
1,GO_BIOTIN_BINDING,0.000292113,REACTOME_METABOLISM_OF_RNA
1,GO_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY,0.000842126,Metabolism
1,GO_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY,0.000535352,Metabolism
1,GO_CYCLOSPORIN_A_BINDING,6.73E-05,REACTOME_DNA_REPAIR
1,GO_NAD_P_H_OXIDASE_ACTIVITY,0.0008811,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_ANTIOXIDANT_ACTIVITY,0.004249673,Signal Transduction
1,GO_C_ACETYLTRANSFERASE_ACTIVITY,0.000218609,Signal Transduction
1,GO_MALATE_DEHYDROGENASE_ACTIVITY,0.000704113,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,0.000646331,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,0.000707664,Metabolism
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_QUINONE_OR_RELATED_COMPOUND_AS_ACCEPTOR,0.001277803,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_HEME_PROTEIN_AS_ACCEPTOR,0.001424222,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS,0.000450632,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_NAD_P_AS_ACCEPTOR,0.001070986,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,0.000343813,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_DIPHENOLS_AND_RELATED_SUBSTANCES_AS_DONORS,0.002493047,REACTOME_DNA_REPAIR
1,GO_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,0.004006182,REACTOME_NEURONAL_SYSTEM
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.001620947,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.000635529,Signal Transduction
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_ASCORBATE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.000434151,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_OXIDATION_OF_A_PAIR_OF_DONORS_RESULTING_IN_THE_REDUCTION_OF_MOLECULAR_OXYGEN_TO_TWO_MOLECULES_OF_WATER,0.000364129,Immune System
1,GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS_OXYGEN_AS_ACCEPTOR,0.000450081,Metabolism of proteins
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS,0.001373367,REACTOME_CELL_CELL_COMMUNICATION
1,GO_HYDROXYMETHYL__FORMYL_AND_RELATED_TRANSFERASE_ACTIVITY,0.000160299,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_SULFURTRANSFERASE_ACTIVITY,7.08E-05,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_ALDEHYDE_LYASE_ACTIVITY,0.000300151,Metabolism
1,GO_OXO_ACID_LYASE_ACTIVITY,0.000114074,Signal Transduction
1,GO_CARBON_NITROGEN_LYASE_ACTIVITY,0.000217535,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_AMMONIA_LYASE_ACTIVITY,0.000113641,Immune System
1,GO_AMIDINE_LYASE_ACTIVITY,0.000152076,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES,5.36E-05,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS,0.000287067,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_CYCLOHYDROLASE_ACTIVITY,0.000114653,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY,0.000968711,REACTOME_VESICLE_MEDIATED_TRANSPORT
1,GO_BENZODIAZEPINE_RECEPTOR_BINDING,5.79E-05,Metabolism
1,GO_HEMOGLOBIN_BINDING,0.00027726,Signal Transduction
1,GO_THIAMINE_PYROPHOSPHATE_BINDING,0.000353399,REACTOME_CELL_CELL_COMMUNICATION
1,GO_COBALAMIN_BINDING,0.000588496,Signal Transduction
1,GO_PEPTIDYL_PROLINE_DIOXYGENASE_ACTIVITY,0.001480182,Immune System
1,GO_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY,0.000979815,Immune System
1,GO_HAPTOGLOBIN_BINDING,0.001014822,REACTOME_CELL_CELL_COMMUNICATION
1,GO_BILE_ACID_BINDING,0.00055053,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K4_SPECIFIC_,0.000364938,REACTOME_VESICLE_MEDIATED_TRANSPORT
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K9_SPECIFIC_,0.000673301,Immune System
1,GO_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,0.002486638,Metabolism
1,GO_ARGININE_BINDING,0.000466116,REACTOME_HEMOSTASIS
1,GO_OXIDATIVE_RNA_DEMETHYLASE_ACTIVITY,0.000427479,REACTOME_METABOLISM_OF_RNA
1,GO_ENONE_REDUCTASE_ACTIVITY,0.000733931,REACTOME_METABOLISM_OF_RNA
1,GO_LONG_CHAIN_FATTY_ACYL_COA_BINDING,0.000304512,REACTOME_HEMOSTASIS
1,GO_GLUTATHIONE_HYDROLASE_ACTIVITY,0.000176759,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_FUCOSE_BINDING,2.38E-05,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
1,GO_ORNITHINE_DECARBOXYLASE_REGULATOR_ACTIVITY,2.21E-05,REACTOME_MUSCLE_CONTRACTION
1,GO_MOLYBDOPTERIN_COFACTOR_BINDING,0.000518297,REACTOME_METABOLISM_OF_RNA
1,GO_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS__NON_PHOSPHORYLATING_ACTIVITY,0.000482973,REACTOME_METABOLISM_OF_RNA
1,GO_CADMIUM_ION_BINDING,0.000341061,REACTOME_HEMOSTASIS
1,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER,0.000116076,REACTOME_CELL_CELL_COMMUNICATION
1,GO_TESTOSTERONE_DEHYDROGENASE_NADPLUS_ACTIVITY,0.000593257,REACTOME_CELL_CELL_COMMUNICATION
1,GO_KETOSTEROID_MONOOXYGENASE_ACTIVITY,0.001260226,Metabolism
1,GO_UBIQUINONE_BINDING,0.001328779,Metabolism
1,GO_ICOSANOID_BINDING,0.000148312,REACTOME_AUTOPHAGY
1,GO_ICOSATETRAENOIC_ACID_BINDING,0.000151766,REACTOME_CELL_CYCLE
1,GO_ARACHIDONIC_ACID_BINDING,0.000141899,REACTOME_CELL_CYCLE
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC_,0.000657231,Immune System
1,GO_PEROXIREDOXIN_ACTIVITY,0.00048131,REACTOME_DEVELOPMENTAL_BIOLOGY
1,GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY,0.000876559,REACTOME_NEURONAL_SYSTEM
1,GO_VITAMIN_B6_BINDING,0.002140608,REACTOME_NEURONAL_SYSTEM
1,GO_THYROID_HORMONE_BINDING,0.000141002,Immune System
1,GO_AROMATASE_ACTIVITY,0.004762156,Signal Transduction
1,GO_NADPLUS_BINDING,0.000667645,Immune System
1,GO_LEUCINE_BINDING,0.000216748,REACTOME_HEMOSTASIS
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K27_SPECIFIC_,0.00026915,Signal Transduction
1,GO_ESTROGEN_16_ALPHA_HYDROXYLASE_ACTIVITY,0.001375902,REACTOME_CELL_CYCLE
1,GO_HYPOGLYCIN_A_GAMMA_GLUTAMYL_TRANSPEPTIDASE_ACTIVITY,0.00019506,Immune System
1,GO_MYRISTOYL_COA_HYDROLASE_ACTIVITY,0.000182162,REACTOME_AUTOPHAGY
1,GO_FATTY_ACID_DERIVATIVE_BINDING,0.001044216,Signal Transduction
2,KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.00048087,Metabolism of proteins
2,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.000782467,REACTOME_CELL_CYCLE
2,KEGG_GALACTOSE_METABOLISM,0.00046408,REACTOME_DEVELOPMENTAL_BIOLOGY
2,KEGG_SPLICEOSOME,0.002496511,REACTOME_DEVELOPMENTAL_BIOLOGY
2,REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.001062599,REACTOME_DEVELOPMENTAL_BIOLOGY
2,REACTOME_METABOLISM_OF_NON_CODING_RNA,0.02242926,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
2,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.021611502,REACTOME_NEURONAL_SYSTEM
2,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.016765291,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
2,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.023890205,REACTOME_DEVELOPMENTAL_BIOLOGY
2,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0.000562197,REACTOME_DEVELOPMENTAL_BIOLOGY
2,REACTOME_GLYCOLYSIS,0.022551725,Metabolism of proteins
2,REACTOME_GLUCONEOGENESIS,0.001424194,Metabolism
2,REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,0.001291639,Metabolism of proteins
2,REACTOME_INTERFERON_SIGNALING,0.015671279,REACTOME_DNA_REPLICATION
2,REACTOME_METABOLISM_OF_CARBOHYDRATES,0.014173721,Metabolism of proteins
2,REACTOME_HIV_LIFE_CYCLE,0.016544039,REACTOME_HEMOSTASIS
2,REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.023453357,Immune System
2,REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.024627824,Metabolism of proteins
2,REACTOME_GLUCOSE_METABOLISM,0.021852318,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
2,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.025488029,REACTOME_HEMOSTASIS
2,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.024934347,REACTOME_HEMOSTASIS
2,REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS,0.024283639,Metabolism of proteins
2,REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.02584012,REACTOME_HEMOSTASIS
2,REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,0.025120102,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
2,REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.025628394,Immune System
2,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.022186664,REACTOME_HEMOSTASIS
2,REACTOME_SUMOYLATION,0.01730775,REACTOME_HEMOSTASIS
2,REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2:SAE1,0.000354529,REACTOME_NEURONAL_SYSTEM
2,REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,0.000488492,Metabolism of proteins
2,REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,0.000357152,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
2,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.022210689,Immune System
