	id	cell_type	ctrl_ids	curator	drug_name	drugbank_id	geo_id	organism	pert_ids	platform	pubchem_cid	smiles	version
86	drug:3407	U937 monoctyes exposed to oxidative stress - 4 Hours	GSM276211|GSM276219|GSM276227	cadimo	Curcumin		GSE10896	human	GSM276212|GSM276220|GSM276228	GPL570	969516.0	COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O	1.0
87	drug:3588	Lymphoblastoid cell line (Bleomycin-sensitive)	GSM81933|GSM81935|GSM81938|GSM81944|GSM81946|GSM81952|GSM81960	cadimo	Bleomycin	DB00290	GSE3598	human	GSM81934|GSM81936|GSM81937|GSM81939|GSM81945|GSM81947|GSM81953	GPL2902	5360373.0	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O	1.0
88	drug:3686	Uterus - 6 Hours	GSM3053|GSM3058	cadimo	Progesterone	DB00396	GSE6440	mouse	GSM3056|GSM3059	GPL81	5994.0	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	1.0
89	drug:3158	C13 ovarian carcinoma cell line	GSM1160816|GSM1160817|GSM1160818	cadimo	Cisplatin	DB00515	GSE47856	human	GSM1160819|GSM1160820|GSM1160821	GPL6244	441203.0	N.N.Cl[Pt+2]Cl	1.0
90	drug:3663	Skeletal muscle - 4 Hour	GSM5047|GSM5048|GSM5049|GSM5071	cadimo	Methylprednisolone	DB00959	GSE490	rat	GSM5200|GSM5201|GSM5202	GPL85	6741.0	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O	1.0
91	drug:3133	CAL27 squamous cell carcinoma (HNSCC) cell line - (15nM for 13 hours)	GSM1506255|GSM1506256|GSM1506257	cadimo	Cetuximab	DB00002	GSE61495	human	GSM1506252|GSM1506253|GSM1506254	GPL10558			1.0
92	drug:3504	gastrocnemius muscle	GSM284992|GSM284993|GSM284994|GSM284995|GSM284996	MicrotaskManic	Resveratrol	DB02709	GSE11291	mouse	GSM285002|GSM285003|GSM285004|GSM285005|GSM285006	GPL1261		Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O	1.0
93	drug:3159	IGROV-1 ovarian carcinoma cell line	GSM1160822|GSM1160823|GSM1160824	cadimo	Cisplatin	DB00515	GSE47856	human	GSM1160825|GSM1160826|GSM1160827	GPL6244	441203.0	N.N.Cl[Pt+2]Cl	1.0
94	drug:3604	Thymus (of ovariectomized C57BL/6) - 2 Days	GSM63205|GSM63206	cadimo	Genistein		GSE2889	mouse	GSM63207|GSM63208	GPL339	5280961.0	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	1.0
95	drug:2658	Ishikawa endometrial cells - 24 Hours 100pM	GSM439991|GSM439992|GSM439993|GSM439994	cadimo	Bisphenol a		GSE17624	human	GSM440015|GSM440016|GSM440017|GSM440018	GPL570	6623.0	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	1.0
96	drug:3605	Thymus (of ovariectomized C57BL/6) - 3 Days	GSM63205|GSM63206	cadimo	Genistein		GSE2889	mouse	GSM63210|GSM63211	GPL339	5280961.0	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	1.0
97	drug:2541	PBMC	GSM580950|GSM580952|GSM580954|GSM580956|GSM580958|GSM580960|GSM580962|GSM580964|GSM580966|GSM580968|GSM580970	alanstern	Methotrexate	DB00563	GSE23687	human	GSM580951|GSM580953|GSM580955|GSM580957|GSM580959|GSM580961|GSM580963|GSM580965|GSM580967|GSM580969|GSM580971	GPL570	126941.0	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	1.0
98	drug:2659	Ishikawa endometrial cells - 24 Hours 1uM	GSM439991|GSM439992|GSM439993|GSM439994	cadimo	Bisphenol a		GSE17624	human	GSM440027|GSM440028|GSM440029|GSM440030	GPL570	6623.0	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	1.0
99	drug:3224	AGS gastric adenocarcinoma cells (NET1 knockdown - 63shRNA)	GSM646071|GSM646072	cadimo	Lysophosphatidic acid		GSE26309	human	GSM646065|GSM646066	GPL571	3988.0	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O	1.0
100	drug:3225	AGS gastric adenocarcinoma cells (NET1 knockdown - 65shRNA)	GSM646073|GSM646074	cadimo	Lysophosphatidic acid		GSE26309	human	GSM646067|GSM646068	GPL571	3988.0	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O	1.0
101	drug:3226	Mesentery - BALB/c mice - Day 3	GSM432894|GSM432895|GSM432896|GSM432897|GSM432907|GSM432908|GSM432909	cadimo	Pristane		GSE17297	mouse	GSM432904|GSM432905|GSM432906	GPL1261	15979.0	CC(C)CCCC(C)CCCC(C)CCCC(C)C	1.0
102	drug:3227	Mesentery - BALB/c mice - Day 18	GSM432894|GSM432895|GSM432896|GSM432897|GSM432907|GSM432908|GSM432909	cadimo	Pristane		GSE17297	mouse	GSM432890|GSM432891|GSM432892|GSM432893	GPL1261	15979.0	CC(C)CCCC(C)CCCC(C)CCCC(C)C	1.0
103	drug:3220	AML FAB class M4 - acute myeloid leukemia lymphoblasts	GSM766235|GSM766237|GSM766247	cadimo	Adenosine triphosphate		GSE30903	human	GSM766236|GSM766238|GSM766248	GPL570	5957.0	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	1.0
104	drug:3222	Primary chronic lymphocytic leukemia cell - 2 uM for 24 Hours	GSM506907|GSM506909|GSM506911|GSM506913|GSM506915|GSM506917|GSM506919|GSM506921|GSM506923|GSM506925|GSM506927|GSM506929|GSM506931	cadimo	Lmp-420		GSE20211	human	GSM506908|GSM506910|GSM506912|GSM506914|GSM506916|GSM506918|GSM506920|GSM506922|GSM506924|GSM506926|GSM506928|GSM506930|GSM506932	GPL570	497668.0	B(CCCCCN1C=NC2=C1N=C(N=C2Cl)N)(O)O	1.0
105	drug:3228	Mesentery - DBA mice - Day 3	GSM432901|GSM432902|GSM432903|GSM432919|GSM432920|GSM432921	cadimo	Pristane		GSE17297	mouse	GSM432916|GSM432917|GSM432918	GPL1261	15979.0	CC(C)CCCC(C)CCCC(C)CCCC(C)C	1.0
106	drug:3229	Mesentery - DBA mice - Day 18	GSM432901|GSM432902|GSM432903|GSM432919|GSM432920|GSM432921	cadimo	Pristane		GSE17297	mouse	GSM432898|GSM432899|GSM432900	GPL1261	15979.0	CC(C)CCCC(C)CCCC(C)CCCC(C)C	1.0
107	drug:3482	Astrocytes	GSM113365|GSM113366|GSM113367	cadimo	Harman		GSE5080	human	GSM113374|GSM113375|GSM113376	GPL570	5281404.0	CC1=NC=CC2=C1NC3=CC=CC=C23	1.0
108	drug:3311	Liver ( AKR/J strain) - 24 hours after treatment	GSM597116|GSM597146|GSM597159	cadimo	Trichloroethylene		GSE24278	mouse	GSM597079|GSM597097|GSM597115	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
109	drug:3313	Liver (BALB/cByJ strain) - 24 hours after treatment	GSM597120|GSM597133|GSM597148	cadimo	Trichloroethylene		GSE24278	mouse	GSM597081|GSM597099|GSM597118	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
110	drug:3314	Liver ( BTBR+tf/J strain) - 24 hours after treatment	GSM597082|GSM597100|GSM597121	cadimo	Trichloroethylene		GSE24278	mouse	GSM597134|GSM597149|GSM597161	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
111	drug:3315	Liver ( C3H/HeJ strain) - 24 hours after treatment	GSM597084|GSM597150|GSM597162	cadimo	Trichloroethylene		GSE24278	mouse	GSM597083|GSM597101|GSM597122	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
112	drug:3316	Liver ( CAST/EiJ strain) - 24 hours after treatment	GSM597136|GSM597152|GSM597164	cadimo	Trichloroethylene		GSE24278	mouse	GSM597085|GSM597103|GSM597123	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
113	drug:3317	Liver ( DBA/2J strain) - 24 hours after treatment	GSM597086|GSM597104|GSM597124	cadimo	Trichloroethylene		GSE24278	mouse	GSM597137|GSM597145|GSM597153|GSM597165	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
114	drug:2737		GSM74493|GSM74494|GSM74495	Axel	Ethanol	DB00898	GSE3311	rat	GSM74496|GSM74497|GSM74498	GPL341	702.0	CCO	1.0
115	drug:3172	H295R cells	GSM399572|GSM399573|GSM399574	shvetank	Torcetrapib		GSE15918	human	GSM399575|GSM399576|GSM399577|GSM399578|GSM399579|GSM399580	GPL570	159325.0	CCC1CC(C2=C(N1C(=O)OCC)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)OC	1.0
116	drug:3480	Skins biopsies from nickel-allergic patients whose skins were exposed to nickel - 48 hours	GSM144434|GSM144437|GSM144441|GSM144444	cadimo	Nickel		GSE6281	human	GSM144432|GSM144439|GSM144448	GPL570	935.0	[Ni]	1.0
117	drug:3483	Peripheral blood-derived MONOCYTES - 2 hours	GSM126988|GSM126993	cadimo	Lipopolysaccharide		GSE5504	human	GSM126994|GSM126995	GPL570	11970143.0	CCCCCCCCCCCCCCCC1C(OC(C(C1OC(=O)CC(CCCCCCCCCCC)O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)OC4C(C(C(C(O4)C(CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC5C(C(C(C(O5)C(COC6C(C(C(CO6)(C(CO)O)O)O)O)O)OP(=O)(O)O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)C)OC1C(C(C(C(O1)CO)O)OC1C(CC(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)CP(=O)(O)O	1.0
118	drug:3488	Striatum - DBA/2J mice - Acute morphine treatment	GSM187983|GSM187984|GSM187985	cadimo	Morphine	DB00295	GSE7762	mouse	GSM187986|GSM187987|GSM187988	GPL1261	5288826.0	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	1.0
119	drug:3489	Striatum - SWR/J mice - Acute morphine treatment	GSM187992|GSM187993|GSM187994	cadimo	Morphine	DB00295	GSE7762	mouse	GSM187995|GSM187996|GSM187997	GPL1261	5288826.0	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	1.0
120	drug:2577	CD19+ selected B cells	GSM388583|GSM388584|GSM388585|GSM388586|GSM388587|GSM388588|GSM388589|GSM388590|GSM388591|GSM388592	vcogliani	Rituximab	DB00073	GSE15490	human	GSM388593|GSM388594|GSM388595|GSM388596|GSM388597|GSM388598|GSM388599|GSM388600|GSM388601|GSM388602	GPL570			1.0
121	drug:2576	left internal mammary artery	GSM474493|GSM474496|GSM474499|GSM474502	vcogliani	Paclitaxel	DB01229	GSE19136	human	GSM474495|GSM474498|GSM474501|GSM474504	GPL570	36314.0	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C	1.0
122	drug:2575	NCI-H69	GSM226184|GSM226185|GSM226186	MicrotaskManic	Aminolevulinic acid	DB00855	GSE8920	human	GSM226181|GSM226182|GSM226183	GPL571	137.0	C(CC(=O)O)C(=O)CN	1.0
123	drug:2574	skin	GSM803586|GSM803589|GSM803592|GSM803595|GSM803598|GSM803601|GSM803604|GSM803607|GSM803610|GSM803613	vcogliani	Pimecrolimus	DB00337	GSE32473	human	GSM803587|GSM803590|GSM803593|GSM803596|GSM803599|GSM803602|GSM803605|GSM803608|GSM803611|GSM803614	GPL570	17753757.0	CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C	1.0
124	drug:2573	C33KD2 cells	GSM287516|GSM288241|GSM288243	MicrotaskManic	Doxycycline	DB00254	GSE11422	human	GSM288248|GSM288249|GSM288260	GPL1708	5281011.0	CC1C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O	1.0
125	drug:2572	K562 (human myeloid leukemia cells)	GSM296608|GSM296609	MicrotaskManic	Deferasirox	DB01609	GSE11670	human	GSM296615|GSM296616	GPL570	5493381.0	C1=CC(=C2NC(=C3C=CC=CC3=O)N(N2)C4=CC=C(C=C4)C(=O)O)C(=O)C=C1	1.0
126	drug:2571	K562 (human myeloid leukemia cells)	GSM296608|GSM296609	MicrotaskManic	Deferasirox	DB01609	GSE11670	human	GSM296612|GSM296613	GPL570	5493381.0	C1=CC(=C2NC(=C3C=CC=CC3=O)N(N2)C4=CC=C(C=C4)C(=O)O)C(=O)C=C1	1.0
127	drug:2570	M238_R1  melanoma  resistant sub-line	GSM611407|GSM611409	cadimo	Plx4032	DB05238	GSE24862	human	GSM611419|GSM611421	GPL6244			1.0
128	drug:3556	Lung fibroblasts - 8 Hours	GSM120312|GSM120313|GSM120314	cadimo	Vanadium pentoxide		GSE5339	human	GSM120342|GSM120343|GSM120344	GPL571	14814.0	O=[V](=O)O[V](=O)=O	1.0
129	drug:3557	Lung fibroblasts - 12 Hours	GSM120300|GSM120301|GSM120302	cadimo	Vanadium pentoxide		GSE5339	human	GSM120330|GSM120331|GSM120332	GPL571	14814.0	O=[V](=O)O[V](=O)=O	1.0
130	drug:3554	Lung fibroblasts - 1 Hour	GSM120303|GSM120304|GSM120305	cadimo	Vanadium pentoxide		GSE5339	human	GSM120333|GSM120334|GSM120335	GPL571	14814.0	O=[V](=O)O[V](=O)=O	1.0
131	drug:3129	Mtb H37Rv-infected THP-1 macrophages	GSM1276666|GSM1276667|GSM1276668	cadimo	Calcitriol		GSE52819	human	GSM1276669|GSM1276670|GSM1276671	GPL6244	5280453.0	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	1.0
132	drug:3552	Nasal EPITHELIA exposed to 400mM - Istillation - 6 Hours	GSM159777|GSM159778|GSM159790|GSM159791	cadimo	Formaldehyde		GSE7002	rat	GSM159751|GSM159752|GSM159753|GSM159754	GPL1355	712.0	C=O	1.0
133	drug:3553	C2C12 - Myoblast cell line	GSM152022|GSM152023|GSM152024	cadimo	Palmitic acid		GSE6766	mouse	GSM152025|GSM152026|GSM152027	GPL8321	985.0	CCCCCCCCCCCCCCCC(=O)O	1.0
134	drug:2578	MGHU3 bladder cancer cells	GSM1267150|GSM1267151|GSM1267152	cadimo	Pd173074		GSE52452	human	GSM1267153|GSM1267154|GSM1267155	GPL6244	1401.0	CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C	1.0
135	drug:2498	skin cells	GSM263921|GSM263923|GSM263925|GSM263927|GSM263929|GSM263931	mmluxy	Isotretinoin		GSE10433	human	GSM263922|GSM263924|GSM263926|GSM263928|GSM263930|GSM263932	GPL571	5282379.0	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	1.0
136	drug:2689		GSM478606|GSM478607	Axel	Captopril	DB01197	GSE19286	mouse	GSM478608|GSM478609	GPL1261	44093.0	CC(CS)C(=O)N1CCCC1C(=O)O	1.0
137	drug:2499	brain	GSM831337|GSM831338|GSM831339	saulc07	Methylphenidate	DB00422	GSE33619	mouse	GSM831340|GSM831341|GSM831342	GPL11180	4158.0	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	1.0
138	drug:3585	Pancreas	GSM84549|GSM84550|GSM84551	cadimo	Caerulein		GSE3644	mouse	GSM84552|GSM84553|GSM84554	GPL339	16132921.0	CC(C(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C5CCC(=O)N5)O	1.0
139	drug:3584	Colonic epithelial cells - 24 Hours	GSM99411|GSM99416	cadimo	Sodium butyrate		GSE4410	mouse	GSM99415|GSM99419	GPL339	5222465.0	CCCC(=O)[O-].[Na+]	1.0
140	drug:2681		GSM320837|GSM320841|GSM320845|GSM320849	Axel	Bexarotene	DB00307	GSE12791	human	GSM320838|GSM320842|GSM320846|GSM320850	GPL96	82146.0	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	1.0
141	drug:3380	RAW 264.7 macrophage cell line - 0.14 mM	GSM387601|GSM387602|GSM387605|GSM387606	cadimo	Hypochlorous acid		GSE15457	mouse	GSM387645|GSM387646|GSM387647	GPL1261	24341.0	OCl	1.0
142	drug:3155	OVCA433 ovarian carcinoma cell line	GSM1160798|GSM1160799|GSM1160800	cadimo	Cisplatin	DB00515	GSE47856	human	GSM1160801|GSM1160802|GSM1160803	GPL6244	441203.0	N.N.Cl[Pt+2]Cl	1.0
143	drug:3310	Liver ( A/J strain) - 24 hours after treatment	GSM597078|GSM597096|GSM597114	cadimo	Trichloroethylene		GSE24278	mouse	GSM597131|GSM597158	GPL7202	6575.0	C(=C(Cl)Cl)Cl	1.0
144	drug:3586	Pancreas (Mist1 knockouts)	GSM84555|GSM84556|GSM84557	cadimo	Caerulein		GSE3644	mouse	GSM84558|GSM84559|GSM84560	GPL339	16132921.0	CC(C(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C5CCC(=O)N5)O	1.0
145	drug:3364	RWPE1 - Prostate epithelial cell line - 48 Hours	GSM400067|GSM400068|GSM400069|GSM400070	cadimo	Alfacalcidol	DB01436	GSE15947	human	GSM400071|GSM400072|GSM400073|GSM400074	GPL570	5282181.0	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	1.0
146	drug:2662	Ishikawa endometrial cells - 48 Hours 100pM	GSM439995|GSM439996|GSM439997|GSM439998	cadimo	Bisphenol a		GSE17624	human	GSM440019|GSM440020|GSM440021|GSM440022	GPL570	6623.0	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	1.0
147	drug:3243	HT29 and Colo205 parental colorectal cancer (CRC) cell lines	GSM846889|GSM846891	Pascal	Plx4720		GSE34299	human	GSM846890|GSM846892	GPL570	24180719.0	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F	1.0
148	drug:3063	MCF7/BUS human breast cancer cells - 60 pM	GSM105292|GSM105293|GSM105294|GSM105295|GSM105296	cadimo	Estradiol	DB00783	GSE4668	human	GSM105307|GSM105308|GSM105309|GSM105310|GSM105311	GPL96	5757.0	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	1.0
149	drug:2595	cultured molar teeth from embryonic day 14 fetuses	GSM109312|GSM109590	nbongio	2,3,7,8-tetrachlorodibenzo-p-dioxin		GSE4873	mouse	GSM109592|GSM109593	GPL81	15625.0	C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl	1.0
150	drug:3401	Monocytes from (male, familial combined hyperlipidemia (FCH) patients) - following 4 weeks of treatment	GSM287664|GSM287665|GSM287666	cadimo	Atorvastatin	DB01076	GSE11393	human	GSM287670|GSM287671|GSM287672	GPL571		OC(CC(CC(=O)[O-])O)CCn1c(C(C)C)c(c(c1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1	1.0
151	drug:2594	plaque on epidermis	GSM1155757|GSM1155763|GSM1155769|GSM1155775|GSM1155780	MicrotaskManic	Etanercept	DB00005	GSE47751	human	GSM1155761|GSM1155767|GSM1155773|GSM1155778|GSM1155784	GPL570			1.0
152	drug:2597	whole-blood leukocytes	GSM882390|GSM882392|GSM882394|GSM882396|GSM882398|GSM882400|GSM882402	MicrotaskManic	Etanercept	DB00005	GSE36177	human	GSM882404|GSM882406|GSM882408|GSM882410|GSM882412|GSM882414|GSM882416|GSM882418	GPL6947			1.0
153	drug:3148	PA-1 ovarian carcinoma cell line	GSM1160754|GSM1160755|GSM1160756	cadimo	Cisplatin	DB00515	GSE47856	human	GSM1160757|GSM1160758|GSM1160759	GPL6244	441203.0	N.N.Cl[Pt+2]Cl	1.0
154	drug:2596	whole-blood leukocytes	GSM882389|GSM882391|GSM882393|GSM882395|GSM882397|GSM882399|GSM882401	MicrotaskManic	Etanercept	DB00005	GSE36177	human	GSM882403|GSM882405|GSM882407|GSM882409|GSM882411|GSM882413|GSM882415|GSM882417	GPL6947			1.0
155	drug:2636	Hippocampus (of Sprauge-Dawley males) - 3 Hours after exposure	GSM338857|GSM338858|GSM338859	cadimo	Soman		GSE13428	rat	GSM338865|GSM338866|GSM338867|GSM338868|GSM338869|GSM338870	GPL1355	7305.0	CC(C(C)(C)C)OP(=O)(C)F	1.0
156	drug:3066	HT29 colon adenocarcinoma cells (3 Hours following treatment with 2nM)	GSM60127|GSM60128	cadimo	Apratoxin a		GSE2742	human	GSM60129|GSM60130	GPL96	6326668.0	CCC(C)C1C(=O)N2CCCC2C(=O)OC(CC(CC(C(C3=NC(CS3)C=C(C(=O)NC(C(=O)N(C(C(=O)N1C)C)C)CC4=CC=C(C=C4)OC)C)C)O)C)C(C)(C)C	1.0
157	drug:3615	Lungs - 24 Hour after exposure	GSM49362|GSM49363|GSM49364|GSM49365|GSM49366|GSM49367	cadimo	Phosgene		GSE2565	mouse	GSM49408|GSM49409|GSM49410|GSM49411|GSM49412|GSM49413	GPL339	6371.0	C(=O)(Cl)Cl	1.0
158	drug:3062	MCF7/BUS human breast cancer cells - 30 pM	GSM105292|GSM105293|GSM105294|GSM105295|GSM105296	cadimo	Estradiol	DB00783	GSE4668	human	GSM105302|GSM105303|GSM105304|GSM105305|GSM105306	GPL96	5757.0	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	1.0
159	drug:2652	MCF-7 breast cancer (BC) cells	GSM1290791|GSM1290792	cadimo	Estradiol	DB00783	GSE53394	human	GSM1290793|GSM1290794	GPL96	5757.0	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	1.0
160	drug:3067	HT29 colon adenocarcinoma cells (3 Hours following treatment with 10nM)	GSM60127|GSM60128	cadimo	Apratoxin a		GSE2742	human	GSM60131|GSM60132	GPL96	6326668.0	CCC(C)C1C(=O)N2CCCC2C(=O)OC(CC(CC(C(C3=NC(CS3)C=C(C(=O)NC(C(=O)N(C(C(=O)N1C)C)C)CC4=CC=C(C=C4)OC)C)C)O)C)C(C)(C)C	1.0
161	drug:3368	Skeletal muscle - Vastus lateralis muscle biopsies - from insulin-sensitive subjects	GSM555237|GSM555239|GSM555241|GSM555243|GSM555245|GSM555247|GSM555249|GSM555251|GSM555253|GSM555255|GSM555257|GSM555259|GSM555261|GSM555263|GSM555265|GSM555267|GSM555269|GSM555271|GSM555273|GSM555275	cadimo	Insulin		GSE22309	human	GSM555238|GSM555240|GSM555242|GSM555244|GSM555246|GSM555248|GSM555250|GSM555252|GSM555254|GSM555256|GSM555258|GSM555260|GSM555262|GSM555264|GSM555266|GSM555268|GSM555270|GSM555272|GSM555274|GSM555276	GPL91	3989.0	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCCN)N	1.0
162	drug:3365	Liver (from Balb/C males) - 1 Hour	GSM429426|GSM429428|GSM429430	cadimo	Concanavalin a		GSE17184	mouse	GSM429856|GSM429857|GSM429858	GPL1261	596316.0	CC1=C(C=C(C=C1)Cl)NC(=O)CSC2=NC3=CC=CC=C3N2	1.0
163	drug:3367	Liver (from Balb/C males) - 6 Hours	GSM429426|GSM429428|GSM429430	cadimo	Concanavalin a		GSE17184	mouse	GSM429861|GSM429863|GSM429864	GPL1261	596316.0	CC1=C(C=C(C=C1)Cl)NC(=O)CSC2=NC3=CC=CC=C3N2	1.0
164	drug:3366	Liver (from Balb/C males) - 3 Hours	GSM429426|GSM429428|GSM429430	cadimo	Concanavalin a		GSE17184	mouse	GSM429859|GSM429860|GSM429862	GPL1261	596316.0	CC1=C(C=C(C=C1)Cl)NC(=O)CSC2=NC3=CC=CC=C3N2	1.0
165	drug:3361	LUNGS of C57BL/6 males (on LRD-5001 Diet) - Added to drinking water - 10ppb	GSM279224|GSM279225|GSM279229|GSM279256	cadimo	Sodium arsenite		GSE11056	mouse	GSM279223|GSM279228|GSM279237|GSM279242|GSM279244	GPL1261	443495.0	[O-][As]=O.[Na+]	1.0
166	drug:3360	LUNGS of C57BL/6 males (on LRD-5001 Diet) - Added to drinking water - 10ppb	GSM279224|GSM279225|GSM279229|GSM279256	cadimo	Sodium arsenite		GSE11056	mouse	GSM279222|GSM279226|GSM279246|GSM279259|GSM279266	GPL1261	443495.0	[O-][As]=O.[Na+]	1.0
167	drug:3363	RWPE1 - Prostate epithelial cell line - 24 Hours	GSM400059|GSM400060|GSM400061|GSM400062	cadimo	Alfacalcidol	DB01436	GSE15947	human	GSM400063|GSM400064|GSM400065|GSM400066	GPL570	5282181.0	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	1.0
168	drug:3362	RWPE1 - Prostate epithelial cell line - 6 Hours	GSM400051|GSM400052|GSM400053|GSM400054	cadimo	Alfacalcidol	DB01436	GSE15947	human	GSM400055|GSM400056|GSM400057|GSM400058	GPL570	5282181.0	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	1.0
169	drug:3105	fibroblasts	GSM106152|GSM106154|GSM106156	AliDot	Decitabine	DB01262	GSE4768	mouse	GSM106151|GSM106153|GSM106155	GPL1261	451668.0	C1C(C(OC1N2C=NC(=NC2=O)N)CO)O	1.0
170	drug:2560	SW1736  thyroid cancer cell line (vemurafenib-refractory cell line) - 6 Hours	GSM919379|GSM919380|GSM919381	cadimo	Vemurafenib	DB08881	GSE37441	human	GSM919385|GSM919386|GSM919387	GPL10558		CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c1c[nH]c2c1cc(cn2)c1ccc(cc1)Cl)F	1.0
